0.101941747573  0.346163323641
0.0388349514563  0.431817061752
0.184466019417  0.347001133507
0.111650485437  0.478241584939
0.106796116505  0.41220245429
0.0970873786408  0.564388152383
0.218446601942  0.621457789168
0.140776699029  0.630821546498
0.165048543689  0.41279384949
0.203883495146  0.540091666256
0.23786407767  0.433837662018
0.233009708738  0.540387363856
0.378640776699  0.480952146272
0.228155339806  0.342368537775
0.359223300971  0.186338770884
0.233009708738  0.179981272485
0.31067961165  0.119856093835
0.378640776699  0.125622197033
0.354368932039  0.292888472722
0.330097087379  0.358631905771
0.446601941748  0.10093144744
0.373786407767  0.0392784978562
0.320388349515  0.419447045488
0.18932038835  0.265832142329
0.509708737864  0.908678724558
0.611650485437  0.950322803213
0.315533980583  0.805184564585
0.54854368932  0.853235424572
0.616504854369  0.889458380563
0.699029126214  0.920753043221
0.800970873786  0.891331132029
0.742718446602  0.885663594697
0.543689320388  0.802424720319
0.71359223301  0.824454191513
0.679611650485  0.753043221133
0.796116504854  0.784682864324
0.747572815534  0.728352471539
0.558252427184  0.72643043714
0.446601941748  0.689763934749
0.495145631068  0.654723769159
0.368932038835  0.617909417969
0.344660194175  0.703957419546
0.606796116505  0.686314129417
0.73786407767  0.682568626485
0.373786407767  0.755014538465
0.378640776699  0.668769405155
0.839805825243  0.668375141688
0.436893203883  0.765807500862
0.941747572816  0.18717658075
0.941747572816  0.0399684589227
0.922330097087  0.263121580997
0.868932038835  0.0798383519787
0.902912621359  0.15124932236
0.868932038835  0.018924646395
0.728155339806  0.00734315706471
0.800970873786  0.00300625893253
0.873786407767  0.20171504608
0.800970873786  0.0943768173082
0.791262135922  0.211029520477
0.723300970874  0.0732837218471
0.684466019417  0.159183874624
0.800970873786  0.277117934059
0.917475728155  0.389975851363
0.820388349515  0.368685624168
0.825242718447  0.485486176137
0.844660194175  0.556749297718
0.723300970874  0.306786259918
0.650485436893  0.224828741807
0.898058252427  0.521758415061
0.868932038835  0.450396727613
0.635922330097  0.102853481839
0.907766990291  0.313735153516
0.572815533981  0.0971366615741
